,method,dataset,missing_schema,accuracy,balanced_accuracy,f1_score,roc_auc,missing_rate,fold,n_neighbors
199,EM,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6940781694131717,0.3,4,
200,Oracle,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.5,0,
201,Naive,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6702597232632568,0.5,0,
202,KNN_hard,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6064859430583811,0.5,0,5.0
203,KNN_proba,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6243233275035396,0.5,0,5.0
204,EM,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6064859430583811,0.5,0,
205,Oracle,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.5,1,
206,Naive,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6326947329597506,0.5,1,
207,KNN_hard,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6204833969851637,0.5,1,5.0
208,KNN_proba,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6032081712293726,0.5,1,5.0
209,EM,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6183819942653865,0.5,1,
210,Oracle,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.5,2,
211,Naive,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.6972203192230957,0.5,2,
212,KNN_hard,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.6944244128746906,0.5,2,5.0
213,KNN_proba,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.6932044902766761,0.5,2,5.0
214,EM,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.634524260234129,0.5,2,
215,Oracle,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.5,3,
216,Naive,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6812061120704914,0.5,3,
217,KNN_hard,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6768212235742791,0.5,3,5.0
218,KNN_proba,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6754721415301594,0.5,3,5.0
219,EM,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6791267110807679,0.5,3,
220,Oracle,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.5,4,
221,Naive,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6964699267747421,0.5,4,
222,KNN_hard,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.700210766180432,0.5,4,5.0
223,KNN_proba,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6954867479090716,0.5,4,5.0
224,EM,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6954807982638935,0.5,4,
225,Oracle,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.5,0,
226,Naive,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.660943950696601,0.5,0,
227,KNN_hard,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.5766588142913232,0.5,0,5.0
228,KNN_proba,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6490493866818956,0.5,0,5.0
229,EM,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6556376485705107,0.5,0,
230,Oracle,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.5,1,
231,Naive,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6781061498375985,0.5,1,
232,KNN_hard,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.5641321935491547,0.5,1,5.0
233,KNN_proba,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6765029565382923,0.5,1,5.0
234,EM,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6656910685179236,0.5,1,
235,Oracle,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.5,2,
236,Naive,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.6927297420735079,0.5,2,
237,KNN_hard,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.651364300137016,0.5,2,5.0
238,KNN_proba,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.6737848849787265,0.5,2,5.0
239,EM,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.6879567197903896,0.5,2,
240,Oracle,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.5,3,
241,Naive,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6712315319295146,0.5,3,
242,KNN_hard,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.5904442748795569,0.5,3,5.0
243,KNN_proba,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.650894157299694,0.5,3,5.0
244,EM,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6657682702447832,0.5,3,
245,Oracle,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.5,4,
246,Naive,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6818129758786511,0.5,4,
247,KNN_hard,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6122467496344688,0.5,4,5.0
248,KNN_proba,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6686389740431855,0.5,4,5.0
249,EM,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6795193876625183,0.5,4,
250,Oracle,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.5,0,
251,Naive,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6111839835338069,0.5,0,
252,KNN_hard,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.5890382029958001,0.5,0,5.0
253,KNN_proba,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.5962942142270764,0.5,0,5.0
254,EM,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6009506133181045,0.5,0,
255,Oracle,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.5,1,
256,Naive,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6527063925473819,0.5,1,
257,KNN_hard,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.614366575055621,0.5,1,5.0
258,KNN_proba,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6547230253060642,0.5,1,5.0
259,EM,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6309859490071503,0.5,1,
260,Oracle,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.5,2,
261,Naive,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.6997788514699166,0.5,2,
262,KNN_hard,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.640783875387611,0.5,2,5.0
263,KNN_proba,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.69537691401649,0.5,2,5.0
264,EM,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.6650020432201148,0.5,2,
265,Oracle,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.5,3,
266,Naive,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6505044555405327,0.5,3,
267,KNN_hard,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6294248626747522,0.5,3,5.0
268,KNN_proba,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6567679445017098,0.5,3,5.0
269,EM,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6547406029072941,0.5,3,
270,Oracle,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.5,4,
271,Naive,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6987218674746285,0.5,4,
272,KNN_hard,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6649814296699881,0.5,4,5.0
273,KNN_proba,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6859197184627901,0.5,4,5.0
274,EM,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6979543632466619,0.5,4,
275,Oracle,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.5,0,
276,Naive,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6535585537352322,0.5,0,
277,KNN_hard,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6436345195179117,0.5,0,5.0
278,KNN_proba,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6550621051504444,0.5,0,5.0
279,EM,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6533696803131432,0.5,0,
280,Oracle,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.5,1,
281,Naive,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6655170670188338,0.5,1,
282,KNN_hard,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6098380745023854,0.5,1,5.0
283,KNN_proba,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6751273036608726,0.5,1,5.0
284,EM,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6573776635614091,0.5,1,
285,Oracle,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.5,2,
286,Naive,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.6994648566140238,0.5,2,
287,KNN_hard,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.634524260234129,0.5,2,5.0
288,KNN_proba,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.6988729237277951,0.5,2,5.0
289,EM,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.5,0.5,2,
290,Oracle,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.5,3,
291,Naive,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6656329158169829,0.5,3,
292,KNN_hard,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6389264460240752,0.5,3,5.0
293,KNN_proba,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6622207943073795,0.5,3,5.0
294,EM,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6522462141664027,0.5,3,
295,Oracle,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.5,4,
296,Naive,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6913681060345764,0.5,4,
297,KNN_hard,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6636680454969366,0.5,4,5.0
298,KNN_proba,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6823722425253864,0.5,4,5.0
299,EM,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6891845862542373,0.5,4,
300,Oracle,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.8,0,
301,Naive,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6807518649391441,0.8,0,
302,KNN_hard,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.5,0.8,0,5.0
303,KNN_proba,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6064859430583811,0.8,0,5.0
304,EM,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.5,0.8,0,
305,Oracle,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.8,1,
306,Naive,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.590549190372512,0.8,1,
307,KNN_hard,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.5734226838467121,0.8,1,5.0
308,KNN_proba,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.5450173109183709,0.8,1,5.0
309,EM,Employee,MCAR,0.9856334349151067,0.5,0.9927647445735585,0.554038619409644,0.8,1,
310,Oracle,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.8,2,
311,Naive,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.6854853248719983,0.8,2,
312,KNN_hard,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.5,0.8,2,5.0
313,KNN_proba,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.6828396552967476,0.8,2,5.0
314,EM,Employee,MCAR,0.9857764876632801,0.5,0.992837304487648,0.5,0.8,2,
315,Oracle,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.8,3,
316,Naive,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6752430801908051,0.8,3,
317,KNN_hard,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6215549695155056,0.8,3,5.0
318,KNN_proba,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6478286026217112,0.8,3,5.0
319,EM,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.5,0.8,3,
320,Oracle,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.8,4,
321,Naive,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6800608053737196,0.8,4,
322,KNN_hard,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6228906648579746,0.8,4,5.0
323,KNN_proba,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6530999882494508,0.8,4,5.0
324,EM,Employee,MCAR,0.9856313497822932,0.5,0.9927636868649953,0.6342522560310809,0.8,4,
325,Oracle,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.8,0,
326,Naive,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6759958239640219,0.8,0,
327,KNN_hard,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.4981395224328086,0.8,0,5.0
328,KNN_proba,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6066941499803691,0.8,0,5.0
329,EM,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6687264280020464,0.8,0,
330,Oracle,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.8,1,
331,Naive,Employee,MAR1,0.9854883180960673,0.4999263839811543,0.9926911270282123,0.6897523527382183,0.8,1,
332,KNN_hard,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.456798550879823,0.8,1,5.0
333,KNN_proba,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6430678992516449,0.8,1,5.0
334,EM,Employee,MAR1,0.9856334349151067,0.5,0.9927647445735585,0.6694298699599053,0.8,1,
335,Oracle,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.8,2,
336,Naive,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.6785909593519386,0.8,2,
337,KNN_hard,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.5743476719309633,0.8,2,5.0
338,KNN_proba,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.6255318381769669,0.8,2,5.0
339,EM,Employee,MAR1,0.9857764876632801,0.5,0.992837304487648,0.6350035155404917,0.8,2,
340,Oracle,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.8,3,
341,Naive,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6897111298524934,0.8,3,
342,KNN_hard,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6083735306235674,0.8,3,5.0
343,KNN_proba,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.5940497598574465,0.8,3,5.0
344,EM,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6857635402768668,0.8,3,
345,Oracle,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.8,4,
346,Naive,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6925491106024164,0.8,4,
347,KNN_hard,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.5318878670373295,0.8,4,5.0
348,KNN_proba,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6095485855462295,0.8,4,5.0
349,EM,Employee,MAR1,0.9856313497822932,0.5,0.9927636868649953,0.6947921268345358,0.8,4,
350,Oracle,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.8,0,
351,Naive,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6064859430583811,0.8,0,
352,KNN_hard,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.5,0.8,0,5.0
353,KNN_proba,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.5,0.8,0,5.0
354,EM,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.5,0.8,0,
355,Oracle,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.8,1,
356,Naive,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.6090617601218308,0.8,1,
357,KNN_hard,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.5879466038476638,0.8,1,5.0
358,KNN_proba,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.5934655744726416,0.8,1,5.0
359,EM,Employee,MAR2,0.9856334349151067,0.5,0.9927647445735585,0.577106459173597,0.8,1,
360,Oracle,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.8,2,
361,Naive,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.6623518665416697,0.8,2,
362,KNN_hard,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.6351995745294585,0.8,2,5.0
363,KNN_proba,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.6413968414220812,0.8,2,5.0
364,EM,Employee,MAR2,0.9857764876632801,0.5,0.992837304487648,0.6408071620874498,0.8,2,
365,Oracle,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.8,3,
366,Naive,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6383344563288608,0.8,3,
367,KNN_hard,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.609631880578722,0.8,3,5.0
368,KNN_proba,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6666964148925568,0.8,3,5.0
369,EM,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6221395221542476,0.8,3,
370,Oracle,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.8,4,
371,Naive,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.645530552171695,0.8,4,
372,KNN_hard,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6061528255608655,0.8,4,5.0
373,KNN_proba,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6483819196232684,0.8,4,5.0
374,EM,Employee,MAR2,0.9856313497822932,0.5,0.9927636868649953,0.6377826267385978,0.8,4,
375,Oracle,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6637636672972362,0.8,0,
376,Naive,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6064859430583811,0.8,0,
377,KNN_hard,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.5,0.8,0,5.0
378,KNN_proba,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6064859430583811,0.8,0,5.0
379,EM,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.5,0.8,0,
380,Oracle,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6833871696945901,0.8,1,
381,Naive,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6212552497888187,0.8,1,
382,KNN_hard,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.571934004354499,0.8,1,5.0
383,KNN_proba,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.6308714352000571,0.8,1,5.0
384,EM,Employee,MNAR,0.9856334349151067,0.5,0.9927647445735585,0.5773310252108839,0.8,1,
385,Oracle,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.7017229153145357,0.8,2,
386,Naive,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.6923226004182592,0.8,2,
387,KNN_hard,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.5,0.8,2,5.0
388,KNN_proba,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.5124411071849235,0.8,2,5.0
389,EM,Employee,MNAR,0.9857764876632801,0.5,0.992837304487648,0.5,0.8,2,
390,Oracle,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6810945562234032,0.8,3,
391,Naive,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6339361811309978,0.8,3,
392,KNN_hard,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6067195292640736,0.8,3,5.0
393,KNN_proba,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6496209332315944,0.8,3,5.0
394,EM,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.622640779760497,0.8,3,
395,Oracle,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.7003714066002388,0.8,4,
396,Naive,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6528129178696105,0.8,4,
397,KNN_hard,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6237459263523172,0.8,4,5.0
398,KNN_proba,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6535209256457968,0.8,4,5.0
399,EM,Employee,MNAR,0.9856313497822932,0.5,0.9927636868649953,0.6572677146966648,0.8,4,
